Institute ID,Institute Name,TLR,RPC,GO,OI,PERCEPTION,City,State,Score,Rank,Year,UG_Students,Total_Students,Capital_Expenditure,Operational_Expenditure,Total_Expenditure,WOS_Publications,WOS_Citations,Scopus_Publications
IR17-I-2-1-2813521158,University of Hyderabad,57.3,42.77,78.79,78.13,27.06,Hyderabad,Telangana,56.3,14,2017,4310.020501,4781.231879,186772117.8,1049166849,1414775875,2246.881924,6629.788129,1726.930858
IR17-I-2-18552,University of Delhi,43.48,56.61,82.06,58.6,30.76,Delhi,Delhi,55.37,15,2017,2075.90191,2553.084308,171078643,1525697814,1110067353,2594.114165,8966.121446,2491.113837
IR17-I-2-18267,Amrita Vishwa Vidyapeetham,62.9,39.49,65.77,82.17,26.12,Coimbatore,Tamil Nadu,54.7,16,2017,1368.735116,1963.358548,344576200.9,641780551.9,1496040660,1256.91234,4215.027277,1531.671803
IR17-I-1-18698,Indian Institute of Management Ahmedabad,78.14,13.85,62.91,80.97,59.91,Ahmedabad,Gujarat,54.27,17,2017,2337.251463,2897.312416,243486816.8,1643594123,2341223706,325.8171461,850.3660695,753.068753
IR17-I-2-1-618,Savitribai Phule Pune University,56.39,35.03,85.13,72.26,11.2,Pune,Maharashtra,52.81,18,2017,6512.782628,5281.60907,223199631,711230126.8,1054240532,1076.984114,4611.915887,927.2168384
IR17-I-2-18189,Aligarh Muslim University,58.56,36.2,87.43,51.55,16.62,Aligarh,Uttar Pradesh,52.74,19,2017,280.9429236,1976.656372,74448871.46,653397837.8,806363393.1,869.5711084,4017.829486,891.2209926
IR17-I-2-1-2814289415,Jamia Millia Islamia,58.98,27.99,81.63,83.55,9.73,New Delhi,Delhi,51.75,20,2017,1351,1726,23047406,169048250,192095656,574,1922,628
IR17-I-2-18599,Birla Institute of Technology & Science -Pilani,54.83,31.26,73.88,58.5,49.96,Pilani,Rajasthan,51.46,21,2017,7483,8067,305904925,2293891619,2599796544,939,2442,975
IR17-I-2-18572,Vellore Institute of Technology,41.65,42.87,75.57,75.99,32.95,Vellore,Tamil Nadu,51.36,22,2017,14995,17441,340287032,2886179252,3226466284,1986,4510,3664
IR17-I-2-1-243,Indian Agricultural Research Institute,58.22,33.6,74.11,76.79,11.52,New Delhi,Delhi,51.2,23,2017,5851.494508,4977.804243,179300976.5,653463515,1462760980,715.5862125,3037.363567,797.5359849
IR17-I-2-1-346,Indian Institute of Technology Indore,65.42,32.43,63.5,74.58,7.17,Indore,Madhya Pradesh,50.23,24,2017,431,786,202374331,407515901,609890232,400,1572,370
IR17-I-1-1-217,Indian Institute of Management Bangalore,68.62,12.47,63.57,83.53,38.72,Bengaluru,Karnataka,49.26,25,2017,2239.94297,3198.484137,437146545.6,1565588218,1966561761,295.622212,1019.101386,716.1311646
IR17-I-2-1-345,Indian Institute of Technology Hyderabad,63.51,28.02,62.91,72.21,18.06,Hyderabad,Telangana,49.07,26,2017,706,1369,865440935,488603840,1354044775,634,2149,542
IR17-I-2-18606,Calcutta University,36.34,44.1,95.76,39.02,17.15,Kolkata,West Bengal,48.9,27,2017,1837.168211,2416.797752,383221235.4,423334496.6,684091784.9,1375.274557,4598.142595,1361.669543
IR17-I-2-15598,Tamil Nadu Agricultural University,77.67,12.56,75.33,63.48,3.53,Coimbatore,Tamil Nadu,48.84,28,2017,1694.647964,2541.556996,310816158.3,325463427.1,374570631.4,221.3871231,830.2004545,383.6780278
IR17-I-1-18637,"Indian Institute of Science Education & Research, Pune",63.94,28.43,52.74,76.1,24.13,Pune,Maharashtra,48.28,29,2017,1447.305552,1357.388299,575436932.1,487930742.2,1113420112,669.4569961,2236.888029,1142.177884
IR17-I-2-18364,Manipal Academy of Higher Education-Manipal,64.76,29.31,58.66,55.51,27.67,Manipal,Karnataka,48.27,30,2017,624.6931854,968.74062,476875666.7,730251215.6,1102929655,881.4012783,2390.41941,1270.580499
IR17-I-2-18581,Visva Bharati,53.56,25.23,86.74,67.26,4.71,Kolkata,West Bengal,48.19,31,2017,1793.373535,1619.304051,263838089.4,673558888.2,1251507821,744.950336,1560.464666,765.1166115
IR17-I-2-1-340,Indian Institute of Technology Ropar,66.25,24.68,62.91,75.73,4.07,Rupnagar,Punjab,47.84,32,2017,446,590,129102169,154836248,283938417,288,1528,283
IR17-I-2-1-624,Siksha`O` Anusandhan University,63.31,17.17,66.02,78.18,15.57,Bhubaneswar,Odisha,46.72,33,2017,3086.942005,2810.088561,456440207.4,503708595.7,1040058785,461.9117533,1086.681716,642.2068758
IR17-I-1-1-370,National Institute of Technology Tiruchirappalli,44.43,31.32,71.92,73.68,20.92,Tiruchirappalli,Tamil Nadu,46.57,34,2017,2902,4405,123504000,994076000,1117580000,1141,3873,1161
IR17-I-2-18559,Bharath Institute of Higher Education & Research,59.33,23.12,63.42,86.49,3.79,Chennai,Tamil Nadu,46.45,35,2017,3428.900541,3103.025282,474510844.7,384262919.1,912358038.6,580.1834887,1501.812978,641.5537184
IR17-I-2-18230,Homi Bhabha National Institute,79.17,8.75,66.98,58.08,8.7,Mumbai,Maharashtra,46.45,35,2017,2185.664253,2252.764625,208931831.3,676963340.5,636346771.8,362.7733473,893.9281888,711.7734339
IR17-I-2-18639,Indian Institute of Technology Mandi,68.77,16.43,61.11,74.31,4.06,Mandi,Himachal Pradesh,45.62,37,2017,444,628,148060000,162109000,310169000,265,1063,169
IR17-I-2-18414,Osmania University,46.63,20.56,91.98,58.41,11.16,Hyderabad,Telangana,45.52,38,2017,2694.332431,2081.833026,154491543.3,733483360.7,1240977947,714.5755012,1353.386872,864.9260555
IR17-I-1-18700,Indian Institute of Management Calcutta,70.17,6.04,62.15,74.17,24.61,Kolkata,West Bengal,45.17,39,2017,8774.860076,8638.744363,198175654.2,462240881.6,1123945168,291.3364067,1026.428878,303.8584234
IR17-I-1-30713,"Punjab Agricultural University, Ludhiana",77.94,16.51,57.2,48.44,3.83,Ludhiana,Punjab,44.99,40,2017,2205.916573,2922.875849,156983439.1,158243943.4,380190669.9,486.505942,877.9667415,544.5837052
IR17-I-2-18261,Institute of Chemical Technology,41.33,36.82,69.31,55.73,20.69,Mumbai,Maharashtra,44.95,41,2017,703,1249,486274753,247310288,733585041,529,2689,653
IR17-I-2-17784,Jamia Hamdard,52.44,27.86,73.99,57.57,1.87,New Delhi,Delhi,44.84,42,2017,7443.234227,7640.784946,264831752.4,739993873.4,1272178251,581.1718531,1356.581393,769.7000238
IR17-I-2-30702,Gauhati University,50.65,16.84,89.89,59.41,2.48,Guwahati,Assam,44.42,43,2017,4887.503178,4819.661997,236706781.9,762075318,1118881339,427.0014105,744.3257384,816.9432651
IR17-I-1-18635,"Indian Institute of Science Education & Research, Kolkata",56.68,27.13,57.82,70,6.79,Mohanpur,West Bengal,44.38,44,2017,4109.060626,2836.711512,288930080.9,1097496230,1377843818,607.6376521,1362.442145,526.087668
IR17-I-2-18567,Bharathiar University,45.67,35.58,63.73,62.6,9.11,Coimbatore,Tamil Nadu,44.29,45,2017,4308.414994,6274.241966,428007293.7,1009690179,1032891003,947.0342247,3243.967403,1471.274926
IR17-I-2-1-140,National Institute of Technology Rourkela,43.93,34.18,67.94,65.97,4,Rourkela,Odisha,44.02,46,2017,2039,3591,411200000,675900000,1087100000,1357,3808,1357
IR17-I-2-18317,Kerala University,50.61,14.62,89.18,64.47,0.89,Thiruvananthapuram,Kerala,43.95,47,2017,3891.705077,3759.596102,216086771.8,725136837.8,999653157.9,412.0728603,463.5468236,828.7284352
IR17-I-2-10563,Tezpur University,51.89,28.83,62.76,63.05,7.09,Tezpur,Assam,43.78,48,2017,5918.96597,5058.748891,334633971.1,1245456530,1403385656,803.1619637,1779.957877,2013.364091
IR17-I-1-700,TATA Institute of Social Sciences,51.92,6.59,76.5,85.16,23.31,Mumbai,Maharashtra,43.71,49,2017,8162.123612,5604.829673,422987159.4,1003132081,1975616948,448.1545275,729.3570091,753.289954
IR17-I-2-18477,Shanmugha Arts Science Technology & Research Academy (SASTRA),43.1,31.09,68.04,65.18,11.1,Thanjavur,Tamil Nadu,43.5,50,2017,4845,5208,193457196,661344638,854801834,489,2100,1577
IR17-I-1-18704,Indian Institute of Management Lucknow,63.94,6.94,62.69,82.57,12.92,Lucknow,Uttar Pradesh,43.35,51,2017,3493.043919,3586.378108,494702996.7,520262677.3,825970415.4,214.9450316,769.655814,592.1612758
IR17-I-2-1-333,"Indian Institute of Science Education & Research, Mohali",55.38,17.55,62.99,80.48,7.52,Mohali,Punjab,43.27,52,2017,7720.08282,4390.883281,546885242.8,1381067511,2360035202,522.6039402,1223.884751,1003.222796
IR17-I-1-18632,Indian Institute of Technology (Indian School of Mines),40.04,34.27,67.12,67.08,7.88,Dhanbad,Jharkhand,43.21,53,2017,3127,5400,448972000,760270200,1209242200,964,3500,990
IR17-I-2-1-2814248400,Panjab University,36.7,40.79,66.18,47.4,18.99,Chandigarh,Chandigarh,43.13,54,2017,1545.347954,2885.402625,303276261.8,670052986.8,876320534.1,1162.388759,3432.259194,1494.903063
IR17-I-2-1-596,S.R.M Institute of Science and Technology,45.8,25.07,64.33,78.65,10.8,Chennai,Tamil Nadu,43.07,55,2017,16155,17325,688800000,1821000000,2509800000,780,2542,1511
IR17-I-1-1-249,Indian Institute of Space Science and Technology,69.46,11.63,51.78,70.33,13.45,Thiruvananthapuram,Kerala,43.06,56,2017,397,582,163269017,401719939,564988956,214,597,206
IR17-I-2-1-457,Mysore University,41.59,20.1,93.17,53.51,3.44,Mysore,Karnataka,42.83,57,2017,1597.995944,2934.406086,174169745.1,826229625.3,1165980458,679.8779104,1606.101359,913.0904867
IR17-I-2-18693,"National Institute of Pharmaceutical Education and Research, Hyderabad",61.28,14.3,60.78,75.15,3.9,Hyderabad,Telangana,42.74,58,2017,991.7739238,1214.702763,235158008.6,194399287.2,493179602.9,365.8370352,752.7654614,500.7094891
IR17-I-2-18424,Pondicherry University,44.07,26.33,72.73,65.61,4.67,Puducherry,Pondicherry,42.7,59,2017,1806.055835,3427.815288,237830502.3,972501498.7,1474211228,816.1786471,2220.120691,1184.547506
IR17-I-2-1-697,Tamil Nadu Veterinary & Animal Sciences University,75.08,6.36,61.11,57.5,0.67,Chennai,Tamil Nadu,42.48,60,2017,1155.692857,1100.335133,209300677.8,635782483.6,866005756.1,300.6679732,355.2848791,673.6104577
IR17-I-2-1-661,Sri Ramachandra University,68.16,14.1,47.94,73.02,8.86,Chennai,Tamil Nadu,42.46,61,2017,439.9533764,730.9374481,239835536.1,322349484.8,567673014.6,241.647672,625.7548498,208.7813685
IR17-I-2-18276,Anand Agricultural University,72.99,5.89,70.24,42.67,2.75,Anand,Gujarat,42.26,62,2017,3938.33075,6798.488235,177333061.4,459308489.7,329132152.7,459.0224026,928.4663676,702.8408081
IR17-I-1-18709,Indian Institute of Management Udaipur,68.76,1.38,60,86.05,5.04,Udaipur,Rajasthan,42.15,63,2017,1138.144364,1078.352591,489011148,241616850.2,618545839.4,224.6130395,797.1940608,199.2292931
IR17-I-2-18341,University of Madras,44.22,29.26,62.26,62.75,10.82,Chennai,Tamil Nadu,41.85,64,2017,5814.362104,6491.440139,273344598,1077274211,1103017908,842.0809961,2019.571624,1960.452892
IR17-I-1-1-493,National Institute of Technology Surathkal,42.31,21.43,71.88,62.86,20.13,Surathkal,Karnataka,41.8,65,2017,2691,4094,175861000,716874000,892735000,777,1478,871
IR17-I-1-18627,Indian Institute of Technology Bhubaneswar,57.89,20.92,51.73,74.82,2.66,Bhubaneswar,Odisha,41.75,66,2017,532,886,237572331,306695913,544268244,424,1780,298
IR17-I-1-1-18708,Indian Institute of Management Tiruchirappalli,71.34,1.09,60,77.67,2.31,Tiruchirappalli,Tamil Nadu,41.73,67,2017,1424.461528,1796.08439,347815281.3,186365236.6,585352338.7,205.1305053,755.242738,229.4178742
IR17-I-2-1-668,Sri Venkateswara University,45.88,24.43,68.72,64.57,1.94,Tirupati,Andhra Pradesh,41.48,68,2017,694,973,19786184,109241492,129027676,461,1916,498
IR17-I-2-1-31,Andhra University,40.32,18.59,80.31,55.75,20.72,Visakhapatnam,Andhra Pradesh,41.38,69,2017,1003,1785,25197282,249366775,274564057,313,644,485
IR17-I-2-18672,"Indian Institute of Technology (Banaras Hindu University), Varanasi",42.85,19.35,72.56,57.89,23.96,Varanasi,Uttar Pradesh,41.37,70,2017,1316.610636,2082.270761,71013609.14,327953432.5,706962466.8,412.0938048,1290.861148,564.8832778
IR17-I-1-1-347,Indian Institute of Management Kashipur,72.76,1.47,60,70.17,0.72,Kashipur,Uttarakhand,41.36,71,2017,0,0,197726698,445084101.8,533695808.4,198.9706237,415.4874116,253.7992643
IR17-I-2-18472,Sathyabama Institute of Science and Technology,42.32,22.17,65.64,77.13,11.08,Chennai,Tamil Nadu,41.3,72,2017,12395.64239,15511.42027,295292932.4,594574220.7,1379050559,649.3931975,1778.113739,995.557129
IR17-I-2-18690,"Indian Institute of Engineering Science and Technology, Shibpur",45.5,27.57,64.98,54.35,9.29,Howrah,West Bengal,41.28,73,2017,1019.682765,1740.8599,114305955.5,845733611.8,731707981,811.4545003,2450.429585,833.657499
IR17-I-2-1-299,Jagadguru Sri Shivarathreeshwara University,55.34,10.32,61.55,76.67,14.99,Mysore,Karnataka,41.18,74,2017,1661.600925,1827.972646,176710120.5,409437596.5,642426711,466.3071202,725.6010172,603.4702218
IR17-I-2-1-2813959492,Thapar University,39.35,29.05,70.16,49.1,13.17,Patiala,Punjab,40.78,75,2017,3212,3984,159228000,775351000,934579000,1072,3391,1039
IR17-I-2-30671,Dr. D. Y. Patil Vidyapeeth Pune,64.52,4.9,60.27,65.47,11.61,Pune,Maharashtra,40.59,76,2017,647.8090842,607.7962194,145553877.1,328604122.2,463429768.5,173.7032725,552.5093435,190.1873174
IR17-I-2-18409,North Eastern Hill University,53.99,11.83,71.52,61.35,3.24,Shillong,Meghalaya,40.51,77,2017,1654.50238,3024.59546,111025140.1,589676081,689742931.3,545.8222611,614.1376427,556.0752094
IR17-I-1-18628,Indian Institute of Technology Gandhinagar,59.15,17.34,51.27,63.65,9.24,Ahmedabad,Gujarat,40.48,78,2017,493,853,236027000,305481000,541508000,188,379,231
IR17-I-2-1-336,Kalinga Institute of Industrial Technology,46.39,12.75,68.53,69.17,20.95,Bhubaneswar,Odisha,40.47,79,2017,8641,9116,361507303,894472514,1255979817,460,673,487
IR17-I-1-1-2811256746,Sri Sivasubrmaniya Nadar College of Engineering,52.45,14.02,64.06,61.58,13.86,Kalavakkam,Tamil Nadu,40.31,80,2017,2577,2806,43074926,570635026,613709952,545,642,679
IR17-I-2-18214,Guru Angad Dev Veterinary & Animal Sciences University,71.99,10.08,56.99,40.19,0.59,Ludhiana,Punjab,40.1,81,2017,8580.169406,11573.11228,159718923.3,451727373.7,574753424.9,432.1781621,866.6310762,666.1038199
IR17-I-2-18622,National Institute of Technology Warangal,46.02,17.53,68.74,64.94,7.43,Warangal,Telangana,40.05,82,2017,2659,4028,80761361,876705659,957467020,631,1544,643
IR17-I-2-1-344,Indian Institute of Technology Patna,52.27,19.13,55.08,71.52,2.8,Patna,Bihar,39.87,83,2017,643,998,117344848,204664907,322009755,384,905,391
IR17-I-2-1-178,Dr. Y.S.Parmar University of Horticulture & Forestry,68.64,4.39,65.58,44.54,0.64,Solan,Himachal Pradesh,39.54,84,2017,652.2579652,1430.508282,169458347.3,654521119.2,665225495.2,469.1699078,899.1790456,782.2986135
IR17-I-1-18703,Indian Institute of Management Kozhikode,58.19,6.11,60.86,71.74,5.73,Kozhikode,Kerala,39.2,85,2017,855.4672546,1420.305846,126245890.2,395180352.1,688716683,400.8682021,827.710802,217.373808
IR17-I-2-18259,AMITY University,38.5,23.36,63.06,61.86,18.06,Gautam Budh Nagar,Uttar Pradesh,39.17,86,2017,6360,6717,179906124,649940582,829846706,749,1018,941
IR17-I-1-12080,Indian Institute of Crop Processing Technology,62.29,1.56,60.86,76.83,1.42,Thanjavur,Tamil Nadu,39.15,87,2017,1613.094214,1304.70906,170697716.6,187847536.4,176716886.2,347.969783,790.3101031,209.9111534
IR17-I-1-2811179135,PSG College of Technology,45.79,14.34,61.11,62.6,25.48,Coimbatore,Tamil Nadu,39.07,88,2017,4423,4681,180396000,743867000,924263000,418,883,777
IR17-I-2-18508,Banasthali Vidyapith,37.11,9.99,82.16,74.26,7.46,Banasthali,Rajasthan,38.74,89,2017,4172.241943,4505.950585,109777072.8,547259112.7,676726086.4,494.2950555,1261.015342,589.0586477
IR17-I-2-18580,Bharati Vidyapeeth,48.43,12.95,55.18,62.17,30.64,Pune,Maharashtra,38.73,90,2017,4856.365169,6701.399874,144204913.9,2243497620,1107618803,438.0396486,768.5391106,779.7478251
IR17-I-2-18474,Saveetha Institute of Medical and Technical Sciences,51.11,11.81,57.85,76.63,5.81,Chennai,Tamil Nadu,38.68,91,2017,1133.963542,1648.178974,162269015.6,561573456.8,672113274,429.4612705,917.9553076,466.0894502
IR17-I-2-1-33,Annamalai University,39.03,26.87,68.64,47.19,3.67,Annamalainagar,Tamil Nadu,38.59,92,2017,3534.312378,6499.601194,65789132.23,584191521.7,591219166.8,784.4555475,2481.25236,721.1953461
IR17-I-2-18607,Calicut University,50.3,8.81,72.68,57.08,4.74,Calicut,Kerala,38.45,93,2017,3832.977427,3141.861066,61421082.91,519980406.8,711425538.3,583.0447534,986.7226944,611.2310215
IR17-I-2-1-448,Mizoram University,52.31,5.27,70.52,69.93,0.03,Aizwal,Mizoram,38.36,94,2017,7892.545958,10019.43224,144938201.9,701202407.6,480490388.9,552.7759443,784.032985,479.5770232
IR17-I-2-1-373,Kurukshetra University,43.43,13.44,79.64,50.37,2.33,Kurushetra,Haryana,38.26,95,2017,3367.432838,4456.134172,45673988.7,444856409.9,281923380.8,479.8582917,956.9360234,584.9463096
IR17-I-2-10933,Shiv Nadar University,59.15,9.43,47.7,73.23,5.24,Chithera,Uttar Pradesh,37.95,96,2017,1442.240343,995.8244909,206818637.9,283054407.4,486864934.9,247.4706886,824.9921462,226.2339792
IR17-I-2-21078,Symbiosis International University,44.8,8.92,60.44,80.33,14.31,Pune,Maharashtra,37.67,97,2017,14221.77426,14969.63824,337862050.6,711512502.2,1545820144,484.5213466,1157.916274,681.817261
IR17-I-2-18634,"Indian Institute of Science Education & Research, Bhopal",46.13,18.21,53.21,70.78,3,Bhopal,Madhya Pradesh,37.32,98,2017,4321.624912,5152.931127,164340193.2,336974553.7,523124508.8,415.8516986,1179.908238,447.5672703
IR17-I-1-18710,Rajiv Gandhi Indian Institute of Management,61.42,1.89,60,62.21,0.57,Shillong,Meghalaya,37.28,99,2017,10797.5706,12286.65941,139761765.1,501611624.7,479338253.9,383.0978808,563.8816342,441.8527222
IR17-I-2-1-N002,KLE Academy of Higher Education and Research,64.13,4.9,49.61,65.54,0.69,Belagavi,Karnataka,37.25,100,2017,1658.626028,1703.200618,199196108.2,533286616.7,609275240.7,194.236601,608.1821413,290.7352477
IR-1-O-O-U-0220,Indian Institute of Science,84.54,91.08,75.48,43.7,100,Bengaluru,Karnataka,82.16,1,2018,3271.529975,2981.851853,1138889529,3612584984,5106716725,3760.921612,12382.60443,4542.004583
IR-2-O-OE-U-0456,Indian Institute of Technology Madras,82.49,81.42,85.36,64.81,86.61,Chennai,Tamil Nadu,81.39,2,2018,5588,7759,1336331172,3837142968,5173474140,3785,12536,4286
IR-3-O-OEM-U-0306,Indian Institute of Technology Bombay,81.34,85.59,81.53,48.53,79.61,Mumbai,Maharashtra,79.2,3,2018,4652,6046,1022618096,3450929257,4473547353,3764,12239,4490
IR-3-O-OEM-I-1074,Indian Institute of Technology Delhi,73.38,78.67,74.91,60.96,72.79,New Delhi,Delhi,73.97,4,2018,3196,4474,1150656000,2912759000,4063415000,3738,15740,4159
IR-5-O-OEMAL-U-0573,Indian Institute of Technology Kharagpur,67.96,74.57,83.99,56.16,62.12,Kharagpur,West Bengal,71.39,5,2018,2806,5730,1153091856,1859389022,3012480878,4308,17101,4513
IR-1-O-O-U-0109,Jawaharlal Nehru University,74.71,42.6,99.12,79.32,46.28,New Delhi,Delhi,67.57,6,2018,2146.527338,2464.243521,1597947680,1622873957,2853774829,3449.787249,14413.46501,3695.805734
IR-3-O-OEM-I-1075,Indian Institute of Technology Kanpur,71.71,68.63,62.76,39.81,67.59,Kanpur,Uttar Pradesh,65.39,7,2018,4890,6438,1115835000,1691900000,2807735000,2599,8827,2933
IR-4-O-OEMA-U-0560,Indian Institute of Technology Roorkee,65.88,61.59,85.29,58.65,37.56,Roorkee,Uttarakhand,64.93,8,2018,3368,4968,643481000,1561056500,2204537500,3046,13934,3461
IR-3-O-OMD-U-0500,Banaras Hindu University,65.15,50.76,95.42,53.13,43.62,Varanasi,Uttar Pradesh,63.52,9,2018,2326.274304,2805.146442,438001773.1,1552574478,2360860938,3051.469449,14194.3084,3986.880505
IR-4-O-OEMA-U-0439,Anna University,57.31,60.76,79.15,52.55,63.22,Chennai,Tamil Nadu,62.82,10,2018,5977,7299,160878727,2135536527,2296415254,3234,10005,5217
IR-1-O-O-U-0042,University of Hyderabad,74.36,45.34,84.45,55.71,21.66,Hyderabad,Telangana,60.54,11,2018,1127.274261,1602.815844,1631418658,785283878.1,2481297735,1969.399844,7087.459879,1518.999669
IR-2-O-OE-U-0053,Indian Institute of Technology Guwahati,79.25,52.13,63.2,52.97,28.01,Guwahati,Assam,60.16,12,2018,2606,3883,1627870397,1260413374,2888283771,2159,7720,2347
IR-2-O-OE-U-0575,Jadavpur University,57.08,57.07,91.39,36,35.5,Kolkata,West Bengal,59.68,13,2018,4300,5295,139068147,846290539,985358686,2726,8700,3298
IR-1-O-O-U-0120,University of Delhi,52.52,58.16,85.14,51.26,33.15,Delhi,Delhi,58.69,14,2018,2397.655538,4552.459971,104999299.5,1640648747,1035267985,2593.517532,8983.108386,3485.34941
IR-1-O-O-U-0436,Amrita Vishwa Vidyapeetham,74.05,43.56,71.03,58.27,31.44,Coimbatore,Tamil Nadu,58.46,15,2018,652.6367486,581.563168,351203001.3,1857785101,3199558226,2484.176047,7838.246212,1969.478846
IR-1-O-O-U-0323,Savitribai Phule Pune University,70.7,43.64,84.55,55.29,15.04,Pune,Maharashtra,58.24,16,2018,745.0746287,1247.701227,137058590.2,573296005.6,407185522.4,1209.965643,3839.504019,1852.136416
IR-7-O-OEMALDC-U-0496,Aligarh Muslim University,70.28,36.87,90.56,49.03,26.3,Aligarh,Uttar Pradesh,57.78,17,2018,1700,2268,12428535,355605181,368033716,805,3135,903
